,id,xpos,ypos,zrotation,timestamp,confidence,track_id,track_confidence,bee_id,video
164,f11854649012067617754d0c0,962.6192684173584,138.08429145812988,-2.4635298,3.8,0.9365781,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
165,f15861309767077574979d0c0,962.5961990356445,137.99900245666504,-2.4279137,3.9,0.9480425,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
166,f18081722947186762903d0c0,962.5982818603516,137.98104286193848,-2.45037,4.0,0.9698322,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
167,f13017945787852367287d0c0,962.6028575897217,138.0163803100586,-2.4564562,4.1,0.9692144,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
168,f16778179823768385993d0c0,962.6359977722168,138.03221130371094,-2.4493315,4.2,0.9628371,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
169,f10853926476590172964d0c0,962.6770362854004,138.00121307373047,-2.455088,4.3,0.96887755,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
170,f10965195306249570647d0c0,962.6412200927734,138.0024299621582,-2.452942,4.4,0.94478333,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
171,f10221519874239795073d0c0,962.5830345153809,138.02209091186523,-2.4379463,4.5,0.86870176,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
172,f13707551114550321473d0c0,962.6517524719238,137.99839210510254,-2.450406,4.6,0.9613,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
173,f18046470203637375092d0c0,962.6306304931641,138.02510452270508,-2.4415326,4.7,0.9680979,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
174,f10152186284195356435d0c0,962.6526031494141,137.9940643310547,-2.4508276,4.8,0.9635359,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
175,f11993300863731651098d0c0,962.6322422027588,137.9348258972168,-2.4486046,4.9,0.9290094,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
176,f10608356167759698936d0c0,962.6367149353027,137.98262786865234,-2.453212,5.0,0.923466,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
177,f15360501141499781381d0c0,962.6456775665283,137.96333694458008,-2.4522989,5.1,0.9354796,1.0,0.968203903441676,2477.0,2018-08-19-19-50-35
